0,3.44,-0.043
1.8815E-5,3.32,0
3.763E-5,3.38,0
5.6445E-5,3.32,0
7.526E-5,3.32,-0.043
9.4075E-5,3.32,0
0.00011289,3.38,-0.043
0.00013171,3.32,-0.043
0.00015052,3.38,-0.043
0.00016933,3.32,0
0.00018815,3.32,0
0.00020696,3.38,0
0.00022578,3.44,-0.043
0.00024459,3.38,0
0.00026341,3.49,-0.043
0.00028222,3.32,0
0.00030104,3.38,-0.043
0.00031985,3.26,0
0.00033867,3.32,-0.043
0.00035748,3.32,0
0.0003763,3.32,0
0.00039511,3.32,0
0.00041393,3.32,-0.043
0.00043274,3.32,0
0.00045156,3.32,-0.043
0.00047037,3.26,-0.043
0.00048919,3.26,-0.043
0.000508,3.32,0
0.00052682,3.26,0
0.00054563,3.26,0
0.00056445,3.26,0
0.00058326,3.21,0
0.00060208,3.26,-0.043
0.00062089,3.26,-0.043
0.00063971,3.26,-0.043
0.00065852,3.21,0
0.00067734,3.26,0
0.00069615,3.26,-0.043
0.00071497,3.21,0
0.00073378,3.26,0
0.0007526,3.26,-0.043
0.00077141,3.21,0
0.00079023,3.21,-0.043
0.00080904,3.21,0
0.00082786,3.21,-0.043
0.00084667,3.21,-0.043
0.00086549,3.21,0
0.0008843,3.21,-0.043
0.00090312,3.21,0
0.00092193,3.21,0
0.00094075,3.26,-0.043
0.00095956,3.21,0
0.00097838,3.21,-0.043
0.00099719,3.21,0
0.001016,3.21,0
0.0010348,3.21,0
0.0010536,3.21,-0.043
0.0010725,3.21,0
0.0010913,3.26,-0.043
0.0011101,3.21,0
0.0011289,3.26,-0.043
0.0011477,3.21,0
0.0011665,3.21,0
0.0011853,3.21,0
0.0012042,3.21,-0.043
0.001223,3.21,-0.043
0.0012418,3.26,0
0.0012606,3.21,-0.043
0.0012794,3.26,0
0.0012982,3.26,-0.043
0.001317,3.26,0
0.0013359,3.26,0
0.0013547,3.26,0
0.0013735,3.26,-0.043
0.0013923,3.26,-0.043
0.0014111,3.21,0
0.0014299,3.26,0
0.0014488,3.26,0
0.0014676,3.26,-0.043
0.0014864,3.21,0
0.0015052,3.26,-0.043
0.001524,3.26,0
0.0015428,3.26,-0.043
0.0015616,3.38,0
0.0015805,3.49,-0.043
0.0015993,3.66,0
0.0016181,4.29,-0.043
0.0016369,5.71,0
0.0016557,6.11,-0.043
0.0016745,6.28,0
0.0016933,6.39,-0.043
0.0017122,6.45,-0.043
0.001731,6.51,-0.043
0.0017498,6.51,0
0.0017686,6.51,0
0.0017874,6.57,0
0.0018062,6.57,-0.043
0.0018251,6.57,0
0.0018439,6.22,0
0.0018627,6,-0.043
0.0018815,5.88,-0.043
0.0019003,5.83,0
0.0019191,5.77,0
0.0019379,5.71,-0.043
0.0019568,5.71,-0.043
0.0019756,5.71,0
0.0019944,5.71,-0.043
0.0020132,5.71,0
0.002032,5.65,-0.043
0.0020508,5.71,0
0.0020696,5.71,-0.043
0.0020885,5.65,-0.043
0.0021073,5.71,0
0.0021261,5.71,0
0.0021449,5.71,-0.043
0.0021637,5.65,0
0.0021825,5.65,-0.043
0.0022014,5.71,0
0.0022202,5.71,-0.043
0.002239,5.65,0
0.0022578,5.65,0
0.0022766,5.65,0
0.0022954,5.65,-0.043
0.0023142,5.65,-0.043
0.0023331,5.65,-0.043
0.0023519,5.65,0
0.0023707,5.65,0
0.0023895,5.65,-0.043
0.0024083,5.6,-0.043
0.0024271,5.71,0
0.0024459,5.65,-0.043
0.0024648,5.65,-0.043
0.0024836,5.65,-0.043
0.0025024,5.65,0
0.0025212,5.65,0
0.00254,5.65,-0.043
0.0025588,5.65,-0.043
0.0025777,5.71,0
0.0025965,5.65,-0.043
0.0026153,5.65,-0.043
0.0026341,5.65,-0.043
0.0026529,5.65,-0.043
0.0026717,5.65,-0.043
0.0026905,5.71,-0.043
0.0027094,5.65,-0.043
0.0027282,5.71,-0.043
0.002747,5.65,0
0.0027658,5.71,-0.043
0.0027846,5.71,-0.043
0.0028034,5.71,0
0.0028222,5.71,-0.043
0.0028411,5.71,0
0.0028599,5.71,0
0.0028787,5.71,0
0.0028975,5.71,-0.043
0.0029163,5.71,0
0.0029351,5.71,-0.043
0.002954,5.71,-0.043
0.0029728,5.71,-0.043
0.0029916,5.77,-0.043
0.0030104,5.71,-0.043
0.0030292,5.77,0
0.003048,5.71,0
0.0030668,5.71,0
0.0030857,5.71,0
0.0031045,5.77,0
0.0031233,5.77,-0.043
0.0031421,5.77,-0.043
0.0031609,5.77,-0.043
0.0031797,5.77,-0.043
0.0031985,5.83,-0.043
0.0032174,5.83,0
0.0032362,5.83,-0.043
0.003255,5.83,0
0.0032738,5.83,0
0.0032926,5.83,-0.043
0.0033114,5.83,-0.043
0.0033303,5.83,0
0.0033491,5.83,-0.043
0.0033679,5.83,0
0.0033867,5.83,-0.043
0.0034055,5.83,-0.043
0.0034243,5.83,-0.043
0.0034431,5.88,-0.043
0.003462,5.88,0
0.0034808,5.83,0
0.0034996,5.88,-0.043
0.0035184,5.83,-0.043
0.0035372,5.83,-0.043
0.003556,5.88,0
0.0035748,5.83,-0.043
0.0035937,5.88,-0.043
0.0036125,5.83,-0.043
0.0036313,5.83,0
0.0036501,5.83,-0.043
0.0036689,5.83,-0.043
0.0036877,5.88,-0.043
0.0037066,5.83,0
0.0037254,5.83,0
0.0037442,5.83,0
0.003763,5.83,0
0.0037818,5.83,0
0.0038006,5.83,-0.043
0.0038194,5.83,0
0.0038383,5.83,-0.043
0.0038571,5.83,0
0.0038759,5.83,0
0.0038947,5.83,-0.043
0.0039135,5.83,-0.043
0.0039323,5.83,-0.043
0.0039511,5.83,0
0.00397,5.83,0
0.0039888,5.83,-0.043
0.0040076,5.77,0
0.0040264,5.83,0
0.0040452,5.83,0
0.004064,5.83,-0.043
0.0040829,5.83,0
0.0041017,5.77,-0.043
0.0041205,5.65,0
0.0041393,5.65,0
0.0041581,5.65,0
0.0041769,5.6,-0.043
0.0041957,5.54,0
0.0042146,5.6,0
0.0042334,5.6,0
0.0042522,5.54,-0.043
0.004271,5.54,0
0.0042898,5.54,0
0.0043086,5.54,0
0.0043275,5.54,0
0.0043463,5.54,0
0.0043651,5.54,-0.043
0.0043839,5.54,0
0.0044027,5.54,0
0.0044215,5.54,0
0.0044403,5.54,-0.043
0.0044592,5.54,0
0.004478,5.6,-0.043
0.0044968,6.05,-0.043
0.0045156,6.28,-0.043
0.0045344,6.39,-0.043
0.0045532,6.45,0
0.004572,6.45,0
0.0045909,6.51,-0.043
0.0046097,6.51,0
0.0046285,6.57,0
0.0046473,6.57,-0.043
0.0046661,6.57,-0.043
0.0046849,6.51,-0.043
0.0047037,6.62,0
0.0047226,7.08,0
0.0047414,7.42,-0.043
0.0047602,7.59,0
0.004779,7.7,-0.043
0.0047978,7.76,-0.043
0.0048166,7.76,0
0.0048355,7.76,0
0.0048543,7.82,-0.043
0.0048731,7.82,-0.043
0.0048919,7.82,-0.043
0.0049107,7.82,0
0.0049295,7.87,0
0.0049483,7.82,0
0.0049672,7.87,0
0.004986,7.82,0
0.0050048,7.87,-0.043
0.0050236,7.82,-0.043
0.0050424,7.87,-0.043
0.0050612,7.82,0
0.0050801,7.87,0
0.0050989,7.82,0
0.0051177,7.82,0
0.0051365,7.65,0
0.0051553,7.36,0
0.0051741,7.31,0
0.0051929,7.36,3.27
0.0052118,7.53,3.27
0.0052306,7.76,3.27
0.0052494,7.82,3.27
0.0052682,7.93,3.27
0.005287,7.87,3.31
0.0053058,7.99,3.27
0.0053246,7.93,3.27
0.0053435,7.99,3.27
0.0053623,7.93,3.27
0.0053811,7.99,3.27
0.0053999,7.93,3.27
0.0054187,7.93,3.27
0.0054375,7.93,3.27
0.0054563,7.99,3.27
0.0054752,7.93,3.27
0.005494,7.99,3.27
0.0055128,7.93,3.31
0.0055316,7.99,3.27
0.0055504,7.93,3.27
0.0055692,7.99,3.27
0.0055881,7.93,3.27
0.0056069,7.93,3.27
0.0056257,7.93,3.27
0.0056445,7.99,3.27
0.0056633,7.93,3.27
0.0056821,7.99,3.22
0.0057009,7.93,3.31
0.0057198,7.99,3.22
0.0057386,7.93,3.27
0.0057574,7.99,3.27
0.0057762,7.93,3.27
0.005795,7.99,3.27
0.0058138,7.93,3.27
0.0058326,7.99,3.27
0.0058515,7.93,3.31
0.0058703,7.99,3.27
0.0058891,7.93,3.27
0.0059079,7.99,3.27
0.0059267,7.93,3.27
0.0059455,7.99,3.27
0.0059644,7.93,3.31
0.0059832,7.99,3.27
0.006002,7.99,3.27
0.0060208,7.99,3.27
0.0060396,7.93,3.27
0.0060584,7.99,3.27
0.0060772,7.99,3.27
0.0060961,7.99,3.22
0.0061149,7.99,3.31
0.0061337,7.99,3.27
0.0061525,7.93,3.27
0.0061713,7.99,3.27
0.0061901,7.93,3.27
0.0062089,7.99,3.27
0.0062278,7.93,3.31
0.0062466,7.99,3.27
0.0062654,7.93,3.27
0.0062842,7.99,3.27
0.006303,7.93,3.27
0.0063218,7.99,3.22
0.0063407,7.93,3.27
0.0063595,7.99,3.27
0.0063783,7.93,3.27
0.0063971,7.99,3.27
0.0064159,7.93,3.31
0.0064347,7.99,3.27
0.0064535,7.93,3.27
0.0064724,7.93,3.27
0.0064912,7.93,3.27
0.00651,7.99,3.27
0.0065288,7.93,3.27
0.0065476,7.99,3.27
0.0065664,7.93,3.27
0.0065852,7.93,3.27
0.0066041,7.87,3.27
0.0066229,7.99,3.22
0.0066417,7.93,3.27
0.0066605,7.93,3.22
