0,1.61,0.0000
6.5536E-5,1.61,6.5536E-5
0.00013107,1.67,0.00013107
0.00019661,1.61,0.00019661
0.00026214,1.61,0.00026214
0.00032768,1.61,0.00032768
0.00039322,1.61,0.00039322
0.00045875,1.61,0.00045875
0.00052429,1.61,0.00052429
0.00058982,1.56,0.00058982
0.00065536,1.61,0.00065536
0.0007209,1.61,0.00072090
0.00078643,1.67,0.00078643
0.00085197,1.61,0.00085197
0.0009175,1.56,0.00091750
0.00098304,1.61,0.00098304
0.0010486,1.67,0.0010486
0.0011141,1.61,0.0011141
0.0011796,1.67,0.0011796
0.0012452,1.67,0.0012452
0.0013107,1.5,0.0013107
0.0013763,1.61,0.0013763
0.0014418,1.61,0.0014418
0.0015073,1.61,0.0015073
0.0015729,1.5,0.0015729
0.0016384,1.61,0.0016384
0.0017039,1.61,0.0017039
0.0017695,1.56,0.0017695
0.001835,1.56,0.0018350
0.0019005,1.61,0.0019005
0.0019661,1.61,0.0019661
0.0020316,1.61,0.0020316
0.0020972,1.61,0.0020972
0.0021627,1.67,0.0021627
0.0022282,1.61,0.0022282
0.0022938,1.61,0.0022938
0.0023593,1.61,0.0023593
0.0024248,1.61,0.0024248
0.0024904,1.56,0.0024904
0.0025559,1.61,0.0025559
0.0026214,1.61,0.0026214
0.002687,1.61,0.0026870
0.0027525,1.61,0.0027525
0.002818,1.61,0.0028180
0.0028836,1.61,0.0028836
0.0029491,1.56,0.0029491
0.0030147,1.61,0.0030147
0.0030802,1.61,0.0030802
0.0031457,1.61,0.0031457
0.0032113,1.61,0.0032113
0.0032768,1.61,0.0032768
0.0033423,1.61,0.0033423
0.0034079,1.61,0.0034079
0.0034734,1.61,0.0034734
0.0035389,1.61,0.0035389
0.0036045,1.61,0.0036045
0.00367,1.61,0.0036700
0.0037356,1.61,0.0037356
0.0038011,1.61,0.0038011
0.0038666,1.61,0.0038666
0.0039322,1.61,0.0039322
0.0039977,1.61,0.0039977
0.0040632,1.56,0.0040632
0.0041288,1.67,0.0041288
0.0041943,1.61,0.0041943
0.0042598,1.61,0.0042598
0.0043254,1.56,0.0043254
0.0043909,1.61,0.0043909
0.0044564,1.61,0.0044564
0.004522,1.56,0.0045220
0.0045875,1.61,0.0045875
0.0046531,1.61,0.0046531
0.0047186,1.61,0.0047186
0.0047841,1.67,0.0047841
0.0048497,1.61,0.0048497
0.0049152,1.61,0.0049152
0.0049807,1.61,0.0049807
0.0050463,1.61,0.0050463
0.0051118,1.67,0.0051118
0.0051773,1.67,0.0051773
0.0052429,1.61,0.0052429
0.0053084,1.56,0.0053084
0.005374,1.61,0.0053740
0.0054395,1.56,0.0054395
0.005505,1.61,0.0055050
