"0.0053084	16	0.0053084	12.3	0.0053084	0	"
"0.005374	16	0.005374	12.1	0.005374	0	"
"0.0054395	16	0.0054395	12.1	0.0054395	0	"
"0.005505	16	0.005505	12.1	0.005505	0	"
"0.0055706	16	0.0055706	12.1	0.0055706	0	"
"0.0056361	16	0.0056361	12.1	0.0056361	0	"
"0.0057016	16	0.0057016	12.1	0.0057016	0	"
"0.0057672	16	0.0057672	12.1	0.0057672	0	"
"0.0058327	16	0.0058327	12.1	0.0058327	0	"
"0.0058982	16	0.0058982	12.1	0.0058982	0	"
"0.0059638	16	0.0059638	12.1	0.0059638	0	"
"0.0060293	16	0.0060293	12.1	0.0060293	0	"
"0.0060948	16	0.0060948	12.1	0.0060948	0	"
"0.0061604	16	0.0061604	12.1	0.0061604	0	"
"0.0062259	16	0.0062259	12.1	0.0062259	0	"
"0.0062915	16	0.0062915	12.3	0.0062915	0	"
"0.006357	16	0.006357	12.1	0.006357	0	"
"0.0064225	16	0.0064225	12.1	0.0064225	0	"
"0.0064881	16	0.0064881	12.3	0.0064881	0	"
"0.0065536	16	0.0065536	12.3	0.0065536	0	"
"0.0066191	16	0.0066191	12.1	0.0066191	0	"
"0.0066847	16	0.0066847	12.1	0.0066847	0	"
"0.0067502	16	0.0067502	12.1	0.0067502	0	"
"0.0068157	16	0.0068157	12.1	0.0068157	0	"
"0.0068813	16	0.0068813	12.1	0.0068813	0	"
"0.0069468	16	0.0069468	12.1	0.0069468	0	"
"0.0070124	16	0.0070124	12.1	0.0070124	0	"
"0.0070779	16	0.0070779	12.1	0.0070779	0	"
"0.0071434	16	0.0071434	12.1	0.0071434	0	"
"0.007209	16	0.007209	12.1	0.007209	0	"
"0.0072745	16	0.0072745	12.1	0.0072745	0	"
"0.00734	16	0.00734	12.1	0.00734	0	"
"0.0074056	16	0.0074056	12.3	0.0074056	0	"
"0.0074711	16	0.0074711	12.1	0.0074711	0	"
"0.0075366	16	0.0075366	12.1	0.0075366	0	"
"0.0076022	16	0.0076022	12.1	0.0076022	0	"
"0.0076677	16	0.0076677	12.1	0.0076677	0	"
"0.0077332	16	0.0077332	12.1	0.0077332	0	"
"0.0077988	16	0.0077988	12.1	0.0077988	0	"
"0.0078643	16	0.0078643	12.1	0.0078643	0	"
"0.0079299	16	0.0079299	11.8	0.0079299	0	"
"0.0079954	16	0.0079954	12.1	0.0079954	0	"
"0.0080609	16	0.0080609	12.1	0.0080609	0	"
"0.0081265	16	0.0081265	12.1	0.0081265	0	"
"0.008192	16	0.008192	12.3	0.008192	0	"
"0.0082575	16	0.0082575	12.1	0.0082575	0	"
"0.0083231	16	0.0083231	12.1	0.0083231	0	"
"0.0083886	16	0.0083886	12.6	0.0083886	0	"
"0.0084541	16	0.0084541	12.3	0.0084541	0	"
"0.0085197	16	0.0085197	12.1	0.0085197	0	"
"0.0085852	16	0.0085852	12.1	0.0085852	0	"
"0.0086508	16	0.0086508	12.1	0.0086508	0	"
"0.0087163	16	0.0087163	12.1	0.0087163	0	"
"0.0087818	16	0.0087818	12.1	0.0087818	0	"
"0.0088474	16	0.0088474	12.1	0.0088474	0	"
"0.0089129	16	0.0089129	12.1	0.0089129	0	"
"0.0089784	16	0.0089784	12.1	0.0089784	0	"
"0.009044	16	0.009044	12.1	0.009044	0	"
"0.0091095	16	0.0091095	12.3	0.0091095	0	"
"0.009175	16	0.009175	12.1	0.009175	0	"
"0.0092406	16	0.0092406	12.1	0.0092406	0	"
"0.0093061	16	0.0093061	12.3	0.0093061	0	"
"0.0093716	16	0.0093716	12.3	0.0093716	0	"
"0.0094372	16	0.0094372	12.3	0.0094372	0	"
"0.0095027	16	0.0095027	12.1	0.0095027	0	"
"0.0095683	16	0.0095683	12.1	0.0095683	0	"
"0.0096338	16	0.0096338	12.1	0.0096338	0	"
"0.0096993	16	0.0096993	12.1	0.0096993	0	"
"0.0097649	16	0.0097649	12.3	0.0097649	0	"
"0.0098304	16	0.0098304	12.1	0.0098304	0	"
"0.0098959	16	0.0098959	12.1	0.0098959	0	"
"0.0099615	16	0.0099615	12.1	0.0099615	0	"
"0.010027	16	0.010027	12.1	0.010027	0	"
"0.010093	16	0.010093	12.3	0.010093	0	"
"0.010158	16	0.010158	12.1	0.010158	0	"
"0.010224	16	0.010224	12.3	0.010224	0	"
"0.010289	16	0.010289	12.1	0.010289	0	"
"0.010355	16	0.010355	12.1	0.010355	0	"
"0.01042	16	0.01042	12.1	0.01042	0	"
"0.010486	16	0.010486	11.8	0.010486	0	"
"0.010551	16	0.010551	12.3	0.010551	0	"
"0.010617	16	0.010617	12.3	0.010617	0	"
"0.010682	16	0.010682	12.1	0.010682	0	"
"0.010748	16	0.010748	12.1	0.010748	0	"
"0.010813	16	0.010813	12.1	0.010813	0	"
"0.010879	16	0.010879	12.1	0.010879	0	"
"0.010945	16	0.010945	12.1	0.010945	0	"
"0.01101	16	0.01101	12.1	0.01101	0	"
"0.011076	16	0.011076	12.3	0.011076	0	"
"0.011141	16	0.011141	11.8	0.011141	0	"
"0.011207	16	0.011207	12.1	0.011207	0	"
"0.011272	16	0.011272	12.1	0.011272	0	"
"0.011338	16	0.011338	12.3	0.011338	0	"
"0.011403	16	0.011403	12.3	0.011403	0	"
"0.011469	16	0.011469	12.3	0.011469	0	"
"0.011534	16	0.011534	12.1	0.011534	0	"
"0.0116	16	0.0116	12.3	0.0116	0	"
"0.011665	16	0.011665	12.1	0.011665	0	"
"0.011731	16	0.011731	12.1	0.011731	0	"
"0.011796	16	0.011796	11.8	0.011796	0	"
"0.011862	16	0.011862	12.1	0.011862	0	"
"0.011928	16	0.011928	12.1	0.011928	0	"
"0.011993	16	0.011993	12.1	0.011993	0	"
"0.012059	16	0.012059	12.1	0.012059	0	"
"0.012124	16	0.012124	12.1	0.012124	0	"
"0.01219	16	0.01219	12.3	0.01219	0	"
"0.012255	16	0.012255	12.3	0.012255	0	"
"0.012321	16	0.012321	12.1	0.012321	0	"
"0.012386	16	0.012386	12.1	0.012386	0	"
"0.012452	16	0.012452	12.6	0.012452	0	"
"0.012517	16	0.012517	12.1	0.012517	0	"
"0.012583	16	0.012583	12.1	0.012583	0	"
"0.012648	16	0.012648	12.3	0.012648	0	"
"0.012714	16	0.012714	12.1	0.012714	0	"
"0.01278	16	0.01278	12.1	0.01278	0	"
"0.012845	16	0.012845	12.1	0.012845	0	"
"0.012911	16	0.012911	12.1	0.012911	0	"
"0.012976	16	0.012976	12.1	0.012976	0	"
"0.013042	16	0.013042	12.1	0.013042	0	"
"0.013107	16	0.013107	12.1	0.013107	0	"
"0.013173	16	0.013173	12.1	0.013173	0	"
"0.013238	16	0.013238	12.1	0.013238	0	"
"0.013304	16	0.013304	12.3	0.013304	0	"
"0.013369	16	0.013369	12.1	0.013369	0	"
"0.013435	16	0.013435	12.1	0.013435	0	"
"0.0135	16	0.0135	12.1	0.0135	0	"
"0.013566	16	0.013566	12.3	0.013566	0	"
"0.013631	16	0.013631	12.3	0.013631	0	"
"0.013697	16	0.013697	12.1	0.013697	0	"
"0.013763	16	0.013763	12.1	0.013763	0	"
"0.013828	16	0.013828	12.1	0.013828	0	"
"0.013894	16	0.013894	12.1	0.013894	0	"
"0.013959	16	0.013959	12.1	0.013959	0	"
"0.014025	16	0.014025	11.5	0.014025	0	"
"0.01409	16	0.01409	12.1	0.01409	0	"
"0.014156	16	0.014156	12.1	0.014156	0	"
"0.014221	16	0.014221	12.1	0.014221	0	"
"0.014287	16	0.014287	12.1	0.014287	0	"
"0.014352	16	0.014352	12.1	0.014352	0	"
"0.014418	16	0.014418	12.3	0.014418	0	"
"0.014483	16	0.014483	12.1	0.014483	0	"
"0.014549	16	0.014549	12.1	0.014549	0	"
"0.014615	16	0.014615	12.1	0.014615	0	"
"0.01468	16	0.01468	12.1	0.01468	0	"
"0.014746	16	0.014746	12.1	0.014746	0	"
"0.014811	16	0.014811	12.1	0.014811	0	"
"0.014877	16	0.014877	12.1	0.014877	0	"
"0.014942	16	0.014942	12.1	0.014942	0	"
"0.015008	16	0.015008	11.8	0.015008	0	"
"0.015073	16	0.015073	12.3	0.015073	0	"
"0.015139	16	0.015139	12.1	0.015139	0	"
"0.015204	16	0.015204	12.1	0.015204	0	"
"0.01527	16	0.01527	12.1	0.01527	0	"
"0.015335	16	0.015335	12.3	0.015335	0	"
"0.015401	16	0.015401	12.1	0.015401	0	"
"0.015466	16	0.015466	12.3	0.015466	0	"
"0.015532	16	0.015532	12.1	0.015532	0	"
"0.015598	16	0.015598	12.1	0.015598	0	"
"0.015663	16	0.015663	12.3	0.015663	0	"
"0.015729	16	0.015729	12.1	0.015729	0	"
"0.015794	16	0.015794	12.1	0.015794	0	"
"0.01586	16	0.01586	12.1	0.01586	0	"
"0.015925	16	0.015925	11.8	0.015925	0	"
"0.015991	16	0.015991	12.1	0.015991	0	"
"0.016056	16	0.016056	12.1	0.016056	0	"
"0.016122	16	0.016122	12.1	0.016122	0	"
"0.016187	16	0.016187	12.1	0.016187	0	"
"0.016253	16	0.016253	12.3	0.016253	0	"
"0.016318	16	0.016318	12.1	0.016318	0	"
"0.016384	16	0.016384	12.3	0.016384	0	"
"0.01645	16	0.01645	12.3	0.01645	0	"
"0.016515	16	0.016515	12.1	0.016515	0	"
"0.016581	16	0.016581	12.1	0.016581	0	"
"0.016646	16	0.016646	12.1	0.016646	0	"
"0.016712	16	0.016712	12.3	0.016712	0	"
"0.016777	16	0.016777	12.1	0.016777	0	"
"0.016843	16	0.016843	12.1	0.016843	0	"
"0.016908	16	0.016908	12.1	0.016908	0	"
"0.016974	16	0.016974	12.1	0.016974	0	"
"0.017039	16	0.017039	12.1	0.017039	0	"
"0.017105	16	0.017105	12.1	0.017105	0	"
"0.01717	16	0.01717	12.1	0.01717	0	"
"0.017236	16	0.017236	12.1	0.017236	0	"
"0.017302	16	0.017302	12.1	0.017302	0	"
"0.017367	16	0.017367	12.3	0.017367	0	"
"0.017433	16	0.017433	12.3	0.017433	0	"
"0.017498	16	0.017498	12.1	0.017498	0	"
"0.017564	16	0.017564	12.1	0.017564	0	"
"0.017629	16	0.017629	12.1	0.017629	0	"
"0.017695	16	0.017695	12.1	0.017695	0	"
"0.01776	16	0.01776	12.1	0.01776	0	"
"0.017826	16	0.017826	12.1	0.017826	0	"
"0.017891	16	0.017891	12.1	0.017891	0	"
"0.017957	16	0.017957	11.8	0.017957	0	"
"0.018022	16	0.018022	11.8	0.018022	0	"
"0.018088	16	0.018088	12.3	0.018088	0	"
"0.018153	16	0.018153	11.8	0.018153	0	"
"0.018219	16	0.018219	12.1	0.018219	0	"
"0.018285	16	0.018285	12.1	0.018285	0	"
"0.01835	16	0.01835	12.1	0.01835	0	"
"0.018416	16	0.018416	12.1	0.018416	0	"
"0.018481	16	0.018481	12.1	0.018481	0	"
"0.018547	16	0.018547	12.3	0.018547	0	"
"0.018612	16	0.018612	12.1	0.018612	0	"
"0.018678	16	0.018678	12.1	0.018678	0	"
"0.018743	16	0.018743	11.8	0.018743	0	"
"0.018809	16	0.018809	12.1	0.018809	0	"
"0.018874	16	0.018874	12.1	0.018874	0	"
"0.01894	16	0.01894	12.1	0.01894	0	"
"0.019005	16	0.019005	12.1	0.019005	0	"
"0.019071	16	0.019071	11.8	0.019071	0	"
"0.019137	16	0.019137	12.1	0.019137	0	"
"0.019202	16	0.019202	12.3	0.019202	0	"
"0.019268	16	0.019268	12.3	0.019268	0	"
"0.019333	16	0.019333	12.1	0.019333	0	"
"0.019399	16	0.019399	12.1	0.019399	0	"
"0.019464	16	0.019464	12.3	0.019464	0	"
"0.01953	16	0.01953	12.1	0.01953	0	"
"0.019595	16	0.019595	12.1	0.019595	0	"
"0.019661	16	0.019661	12.1	0.019661	0	"
"0.019726	16	0.019726	12.1	0.019726	0	"
"0.019792	16	0.019792	12.1	0.019792	0	"
"0.019857	16	0.019857	12.1	0.019857	0	"
"0.019923	16	0.019923	12.3	0.019923	0	"
"0.019988	16	0.019988	12.1	0.019988	0	"
"0.020054	16	0.020054	12.1	0.020054	0	"
"0.02012	16	0.02012	12.1	0.02012	0	"
"0.020185	16	0.020185	12.1	0.020185	0	"
"0.020251	16	0.020251	12.1	0.020251	0	"
"0.020316	16	0.020316	12.1	0.020316	0	"
"0.020382	16	0.020382	12.1	0.020382	0	"
"0.020447	16	0.020447	12.3	0.020447	0	"
"0.020513	16	0.020513	12.1	0.020513	0	"
"0.020578	16	0.020578	12.1	0.020578	0	"
"0.020644	16	0.020644	12.1	0.020644	0	"
"0.020709	16	0.020709	11.8	0.020709	0	"
"0.020775	16	0.020775	12.1	0.020775	0	"
"0.02084	16	0.02084	12.1	0.02084	0	"
"0.020906	16	0.020906	12.1	0.020906	0	"
"0.020972	16	0.020972	12.1	0.020972	0	"
"0.021037	16	0.021037	12.3	0.021037	0	"
"0.021103	16	0.021103	11.8	0.021103	0	"
"0.021168	16	0.021168	12.1	0.021168	0	"
"0.021234	16	0.021234	12.1	0.021234	0	"
"0.021299	16	0.021299	12.3	0.021299	0	"
"0.021365	16	0.021365	12.3	0.021365	0	"
"0.02143	16	0.02143	12.3	0.02143	0	"
"0.021496	16	0.021496	12.1	0.021496	0	"
"0.021561	16	0.021561	12.1	0.021561	0	"
"0.021627	16	0.021627	12.1	0.021627	0	"
"0.021692	16	0.021692	12.1	0.021692	0	"
"0.021758	16	0.021758	11.8	0.021758	0	"
"0.021823	16	0.021823	12.1	0.021823	0	"
"0.021889	16	0.021889	12.1	0.021889	0	"
"0.021955	16	0.021955	12.1	0.021955	0	"
"0.02202	16	0.02202	12.1	0.02202	0	"
"0.022086	16	0.022086	12.1	0.022086	0	"
"0.022151	16	0.022151	12.1	0.022151	0	"
"0.022217	16	0.022217	12.1	0.022217	0	"
"0.022282	16	0.022282	12.3	0.022282	0	"
"0.022348	16	0.022348	12.3	0.022348	0	"
"0.022413	16	0.022413	12.3	0.022413	0	"
"0.022479	16	0.022479	12.1	0.022479	0	"
"0.022544	16	0.022544	12.1	0.022544	0	"
"0.02261	16	0.02261	12.1	0.02261	0	"
"0.022675	16	0.022675	12.1	0.022675	0	"
"0.022741	16	0.022741	12.1	0.022741	0	"
"0.022807	16	0.022807	11.8	0.022807	0	"
"0.022872	16	0.022872	12.1	0.022872	0	"
"0.022938	16	0.022938	12.1	0.022938	0	"
"0.023003	16	0.023003	12.1	0.023003	0	"
"0.023069	16	0.023069	12.3	0.023069	0	"
"0.023134	16	0.023134	12.1	0.023134	0	"
"0.0232	16	0.0232	12.3	0.0232	0	"
"0.023265	16	0.023265	12.3	0.023265	0	"
"0.023331	16	0.023331	12.3	0.023331	0	"
"0.023396	16	0.023396	12.3	0.023396	0	"
"0.023462	16	0.023462	12.3	0.023462	0	"
"0.023527	16	0.023527	11.8	0.023527	0	"
"0.023593	16	0.023593	12.1	0.023593	0	"
"0.023658	16	0.023658	12.1	0.023658	0	"
"0.023724	16	0.023724	12.1	0.023724	0	"
"0.02379	16	0.02379	12.1	0.02379	0	"
"0.023855	16	0.023855	12.3	0.023855	0	"
"0.023921	16	0.023921	12.3	0.023921	0	"
"0.023986	16	0.023986	11.8	0.023986	0	"
"0.024052	16	0.024052	12.3	0.024052	0	"
"0.024117	16	0.024117	12.1	0.024117	0	"
"0.024183	16	0.024183	12.1	0.024183	0	"
"0.024248	16	0.024248	12.1	0.024248	0	"
"0.024314	16	0.024314	12.3	0.024314	0	"
"0.024379	16	0.024379	12.3	0.024379	0	"
"0.024445	16	0.024445	12.1	0.024445	0	"
"0.02451	16	0.02451	12.1	0.02451	0	"
"0.024576	16	0.024576	12.1	0.024576	0	"
"0.024642	16	0.024642	12.1	0.024642	0	"
"0.024707	16	0.024707	12.1	0.024707	0	"
"0.024773	16	0.024773	12.1	0.024773	0	"
"0.024838	16	0.024838	12.1	0.024838	0	"
"0.024904	16	0.024904	12.3	0.024904	0	"
"0.024969	16	0.024969	12.1	0.024969	0	"
"0.025035	16	0.025035	12.3	0.025035	0	"
"0.0251	16	0.0251	12.3	0.0251	0	"
"0.025166	16	0.025166	12.1	0.025166	0	"
"0.025231	16	0.025231	12.1	0.025231	0	"
"0.025297	16	0.025297	12.3	0.025297	0	"
"0.025362	16	0.025362	12.3	0.025362	0	"
"0.025428	16	0.025428	12.3	0.025428	0	"
"0.025494	16	0.025494	12.1	0.025494	0	"
"0.025559	16	0.025559	12.1	0.025559	0	"
"0.025625	16	0.025625	12.1	0.025625	0	"
"0.02569	16	0.02569	12.1	0.02569	0	"
"0.025756	16	0.025756	12.1	0.025756	0	"
"0.025821	16	0.025821	12.1	0.025821	0	"
"0.025887	16	0.025887	12.1	0.025887	0	"
"0.025952	16	0.025952	12.1	0.025952	0	"
"0.026018	16	0.026018	12.3	0.026018	0	"
"0.026083	16	0.026083	12.1	0.026083	0	"
"0.026149	16	0.026149	12.1	0.026149	0	"
"0.026214	16	0.026214	12.1	0.026214	0	"
"0.02628	16	0.02628	12.3	0.02628	0	"
"0.026345	16	0.026345	12.1	0.026345	0	"
"0.026411	16	0.026411	12.1	0.026411	0	"
"0.026477	16	0.026477	12.1	0.026477	0	"
"0.026542	16	0.026542	12.1	0.026542	0	"
"0.026608	16	0.026608	12.3	0.026608	0	"
"0.026673	16	0.026673	12.1	0.026673	0	"
"0.026739	16	0.026739	12.1	0.026739	0	"
"0.026804	16	0.026804	12.1	0.026804	0	"
"0.02687	16	0.02687	11.8	0.02687	0	"
"0.026935	16	0.026935	12.1	0.026935	0	"
"0.027001	16	0.027001	12.1	0.027001	0	"
"0.027066	16	0.027066	12.1	0.027066	0	"
"0.027132	16	0.027132	12.1	0.027132	0	"
"0.027197	16	0.027197	12.1	0.027197	0	"
"0.027263	16	0.027263	12.3	0.027263	0	"
"0.027329	16	0.027329	12.1	0.027329	0	"
"0.027394	16	0.027394	12.3	0.027394	0	"
"0.02746	16	0.02746	12.3	0.02746	0	"
"0.027525	16	0.027525	12.1	0.027525	0	"
"0.027591	16	0.027591	12.1	0.027591	0	"
"0.027656	16	0.027656	11.8	0.027656	0	"
"0.027722	16	0.027722	12.3	0.027722	0	"
"0.027787	16	0.027787	12.1	0.027787	0	"
"0.027853	16	0.027853	12.3	0.027853	0	"
"0.027918	16	0.027918	12.1	0.027918	0	"
"0.027984	16	0.027984	12.1	0.027984	0	"
"0.028049	16	0.028049	12.1	0.028049	0	"
"0.028115	16	0.028115	12.1	0.028115	0	"
"0.02818	16	0.02818	12.1	0.02818	0	"
"0.028246	16	0.028246	12.3	0.028246	0	"
"0.028312	16	0.028312	12.3	0.028312	0	"
"0.028377	16	0.028377	12.3	0.028377	0	"
"0.028443	16	0.028443	12.1	0.028443	0	"
"0.028508	16	0.028508	12.1	0.028508	0	"
"0.028574	16	0.028574	12.1	0.028574	0	"
"0.028639	16	0.028639	12.1	0.028639	0	"
"0.028705	16	0.028705	12.1	0.028705	0	"
"0.02877	16	0.02877	12.1	0.02877	0	"
"0.028836	16	0.028836	12.1	0.028836	0	"
"0.028901	16	0.028901	12.1	0.028901	0	"
"0.028967	16	0.028967	12.1	0.028967	0	"
"0.029032	16	0.029032	12.3	0.029032	0	"
"0.029098	16	0.029098	12.1	0.029098	0	"
"0.029164	16	0.029164	12.3	0.029164	0	"
"0.029229	16	0.029229	12.1	0.029229	0	"
"0.029295	16	0.029295	12.3	0.029295	0	"
"0.02936	16	0.02936	12.1	0.02936	0	"
"0.029426	16	0.029426	12.1	0.029426	0	"
"0.029491	16	0.029491	12.3	0.029491	0	"
"0.029557	16	0.029557	12.1	0.029557	0	"
"0.029622	16	0.029622	12.1	0.029622	0	"
"0.029688	16	0.029688	12.1	0.029688	0	"
"0.029753	16	0.029753	12.1	0.029753	0	"
"0.029819	16	0.029819	12.1	0.029819	0	"
"0.029884	16	0.029884	12.3	0.029884	0	"
"0.02995	16	0.02995	12.1	0.02995	0	"
"0.030015	16	0.030015	12.1	0.030015	0	"
"0.030081	16	0.030081	12.1	0.030081	0	"
"0.030147	16	0.030147	12.1	0.030147	0	"
"0.030212	16	0.030212	12.1	0.030212	0	"
"0.030278	16	0.030278	12.1	0.030278	0	"
"0.030343	16	0.030343	12.3	0.030343	0	"
"0.030409	16	0.030409	12.3	0.030409	0	"
"0.030474	16	0.030474	12.1	0.030474	0	"
"0.03054	16	0.03054	12.1	0.03054	0	"
"0.030605	16	0.030605	12.1	0.030605	0	"
"0.030671	16	0.030671	12.1	0.030671	0	"
"0.030736	16	0.030736	12.1	0.030736	0	"
"0.030802	16	0.030802	12.1	0.030802	0	"
"0.030867	16	0.030867	12.1	0.030867	0	"
"0.030933	16	0.030933	12.1	0.030933	0	"
"0.030999	16	0.030999	12.1	0.030999	0	"
"0.031064	16	0.031064	12.1	0.031064	0	"
"0.03113	16	0.03113	12.1	0.03113	0	"
"0.031195	16	0.031195	12.1	0.031195	0	"
"0.031261	16	0.031261	12.1	0.031261	0	"
"0.031326	16	0.031326	12.3	0.031326	0	"
"0.031392	16	0.031392	12.3	0.031392	0	"
"0.031457	16	0.031457	12.1	0.031457	0	"
"0.031523	16	0.031523	12.1	0.031523	0	"
"0.031588	16	0.031588	12.1	0.031588	0	"
"0.031654	16	0.031654	12.1	0.031654	0	"
"0.031719	16	0.031719	12.1	0.031719	0	"
"0.031785	16	0.031785	12.1	0.031785	0	"
"0.03185	16	0.03185	12.3	0.03185	0	"
"0.031916	16	0.031916	12.1	0.031916	0	"
"0.031982	16	0.031982	12.1	0.031982	0	"
"0.032047	16	0.032047	12.3	0.032047	0	"
"0.032113	16	0.032113	12.1	0.032113	0	"
"0.032178	16	0.032178	12.1	0.032178	0	"
"0.032244	16	0.032244	12.1	0.032244	0	"
"0.032309	16	0.032309	12.1	0.032309	0	"
"0.032375	16	0.032375	12.1	0.032375	0	"
"0.03244	16	0.03244	12.3	0.03244	0	"
"0.032506	16	0.032506	12.1	0.032506	0	"
"0.032571	16	0.032571	12.3	0.032571	0	"
"0.032637	16	0.032637	12.3	0.032637	0	"
"0.032702	16	0.032702	12.3	0.032702	0	"
"0.032768	16	0.032768	14	0.032768	0	"
"0.032834	16	0.032834	19.8	0.032834	0	"
"0.032899	16	0.032899	19.8	0.032899	0	"
"0.032965	16	0.032965	19.6	0.032965	0	"
"0.03303	16	0.03303	19.8	0.03303	0	"
"0.033096	16	0.033096	19.8	0.033096	0	"
"0.033161	16	0.033161	19.8	0.033161	0	"
"0.033227	16	0.033227	19.8	0.033227	0	"
"0.033292	16	0.033292	18.7	0.033292	0	"
"0.033358	16	0.033358	18.5	0.033358	0	"
"0.033423	16	0.033423	18.5	0.033423	0	"
"0.033489	16	0.033489	18.5	0.033489	0	"
"0.033554	16	0.033554	18.2	0.033554	0	"
"0.03362	16	0.03362	18.5	0.03362	0	"
"0.033686	16	0.033686	18.5	0.033686	0	"
"0.033751	16	0.033751	18.5	0.033751	0	"
"0.033817	16	0.033817	18.5	0.033817	0	"
"0.033882	16	0.033882	18.5	0.033882	0	"
"0.033948	16	0.033948	18.5	0.033948	0	"
"0.034013	16	0.034013	18.5	0.034013	0	"
"0.034079	16	0.034079	18.5	0.034079	0	"
"0.034144	16	0.034144	18.5	0.034144	0	"
