0.0032768,0,0.0032768,2.88,0.0032768,0,0
0.0033423,0,0.0033423,3.16,0.0033423,0,0
0.0034079,0,0.0034079,3.16,0.0034079,0,0
0.0034734,0,0.0034734,3.16,0.0034734,0,0
0.0035389,0,0.0035389,2.88,0.0035389,0,0
0.0036045,0,0.0036045,2.88,0.0036045,0,0
0.00367,0,0.00367,3.16,0.00367,0,0
0.0037356,0,0.0037356,2.88,0.0037356,0,-0.043
0.0038011,0,0.0038011,3.44,0.0038011,0,0
0.0038666,0,0.0038666,3.16,0.0038666,0,-0.043
0.0039322,0,0.0039322,3.16,0.0039322,0,0
0.0039977,0,0.0039977,3.16,0.0039977,0,0
0.0040632,0,0.0040632,2.88,0.0040632,0,0
0.0041288,0,0.0041288,3.16,0.0041288,0,-0.043
0.0041943,0,0.0041943,2.88,0.0041943,0,0
0.0042598,0,0.0042598,3.16,0.0042598,0,0
0.0043254,0,0.0043254,3.16,0.0043254,0,0
0.0043909,0,0.0043909,3.16,0.0043909,0,0
0.0044564,0,0.0044564,2.88,0.0044564,0,-0.043
0.004522,0,0.004522,3.16,0.004522,0,0
0.0045875,0,0.0045875,3.16,0.0045875,0,-0.043
0.0046531,0,0.0046531,3.16,0.0046531,0,0
0.0047186,0,0.0047186,2.88,0.0047186,0,0
0.0047841,0,0.0047841,3.16,0.0047841,0,0
0.0048497,0,0.0048497,3.44,0.0048497,0,0
0.0049152,0,0.0049152,3.16,0.0049152,0,0
0.0049807,0,0.0049807,3.16,0.0049807,0,0
0.0050463,0,0.0050463,3.16,0.0050463,0,0
0.0051118,0,0.0051118,2.88,0.0051118,0,0
0.0051773,0,0.0051773,2.88,0.0051773,0,0
0.0052429,0,0.0052429,3.16,0.0052429,0,0
0.0053084,0,0.0053084,3.16,0.0053084,0,0
0.005374,0,0.005374,2.88,0.005374,0,0
0.0054395,0,0.0054395,2.88,0.0054395,0,0
0.005505,0,0.005505,3.16,0.005505,0,0
0.0055706,0,0.0055706,3.16,0.0055706,0,0
0.0056361,0,0.0056361,2.88,0.0056361,0,-0.043
0.0057016,0,0.0057016,3.16,0.0057016,0,0
0.0057672,0,0.0057672,3.16,0.0057672,0,0
0.0058327,0,0.0058327,3.44,0.0058327,0,0
0.0058982,0,0.0058982,2.88,0.0058982,0,0
0.0059638,0,0.0059638,2.88,0.0059638,0,0
0.0060293,0,0.0060293,3.16,0.0060293,0,0
0.0060948,0,0.0060948,2.88,0.0060948,0,0
0.0061604,0,0.0061604,3.16,0.0061604,0,0
0.0062259,0,0.0062259,2.88,0.0062259,0,0
0.0062915,0,0.0062915,3.16,0.0062915,0,0
0.006357,0,0.006357,3.16,0.006357,0,0
0.0064225,0,0.0064225,2.88,0.0064225,0,0
0.0064881,0,0.0064881,3.16,0.0064881,0,0
0.0065536,0,0.0065536,2.88,0.0065536,0,0
0.0066191,0,0.0066191,3.16,0.0066191,0,-0.043
0.0066847,0,0.0066847,3.16,0.0066847,0,0
0.0067502,0,0.0067502,3.44,0.0067502,0,0
0.0068157,0,0.0068157,3.16,0.0068157,0,0
0.0068813,0,0.0068813,3.16,0.0068813,0,0
0.0069468,0,0.0069468,3.16,0.0069468,0,0
0.0070124,0,0.0070124,2.88,0.0070124,0,0
0.0070779,0,0.0070779,3.16,0.0070779,0,0
0.0071434,0,0.0071434,3.16,0.0071434,0,0
0.007209,0,0.007209,3.16,0.007209,0,0
0.0072745,0,0.0072745,3.16,0.0072745,0,0
0.00734,0,0.00734,3.16,0.00734,0,-0.043
0.0074056,0,0.0074056,3.16,0.0074056,0,0
0.0074711,0,0.0074711,2.88,0.0074711,0,0
0.0075366,0,0.0075366,3.16,0.0075366,0,-0.043
0.0076022,0,0.0076022,2.88,0.0076022,0,0
0.0076677,0,0.0076677,3.16,0.0076677,0,0
0.0077332,0,0.0077332,2.88,0.0077332,0,0
0.0077988,0,0.0077988,3.16,0.0077988,0,0
0.0078643,0,0.0078643,3.16,0.0078643,0,-0.043
0.0079299,0,0.0079299,3.16,0.0079299,0,0
0.0079954,0,0.0079954,2.88,0.0079954,0,0
0.0080609,0,0.0080609,3.16,0.0080609,0,-0.043
0.0081265,0,0.0081265,3.16,0.0081265,0,0
0.008192,0,0.008192,3.16,0.008192,0,0
0.0082575,0,0.0082575,3.16,0.0082575,0,0
0.0083231,0,0.0083231,3.16,0.0083231,0,-0.043
0.0083886,0,0.0083886,3.16,0.0083886,0,0
0.0084541,0,0.0084541,3.16,0.0084541,0,-0.043
0.0085197,0,0.0085197,3.16,0.0085197,0,0
0.0085852,0,0.0085852,3.16,0.0085852,0,0
0.0086508,0,0.0086508,2.88,0.0086508,0,-0.043
0.0087163,0,0.0087163,2.88,0.0087163,0,0
0.0087818,0,0.0087818,3.44,0.0087818,0,0
0.0088474,0,0.0088474,3.44,0.0088474,0,0
0.0089129,0,0.0089129,3.16,0.0089129,0,0
0.0089784,0,0.0089784,3.16,0.0089784,0,-0.043
0.009044,0,0.009044,3.16,0.009044,0,-0.043
0.0091095,0,0.0091095,3.16,0.0091095,0,0
0.009175,0,0.009175,3.16,0.009175,0,0
0.0092406,0,0.0092406,2.88,0.0092406,0,0
0.0093061,0,0.0093061,2.88,0.0093061,0,0
0.0093716,0,0.0093716,3.16,0.0093716,0,0
0.0094372,0,0.0094372,2.88,0.0094372,0,-0.043
0.0095027,0,0.0095027,2.88,0.0095027,0,-0.043
0.0095683,0,0.0095683,3.16,0.0095683,0,0
0.0096338,0,0.0096338,2.88,0.0096338,0,0
0.0096993,0,0.0096993,3.16,0.0096993,0,0
0.0097649,0,0.0097649,3.44,0.0097649,0,0
0.0098304,0,0.0098304,3.16,0.0098304,0,0
0.0098959,0,0.0098959,3.16,0.0098959,0,0
0.0099615,0,0.0099615,3.16,0.0099615,0,0
0.010027,0,0.010027,3.16,0.010027,0,0
0.010093,0,0.010093,3.16,0.010093,0,0
0.010158,0,0.010158,3.16,0.010158,0,-0.043
0.010224,0,0.010224,3.16,0.010224,0,-0.043
0.010289,0,0.010289,2.88,0.010289,0,0
0.010355,0,0.010355,3.16,0.010355,0,0
0.01042,0,0.01042,2.88,0.01042,0,0
0.010486,0,0.010486,3.16,0.010486,0,0
0.010551,0,0.010551,2.88,0.010551,0,0
0.010617,0,0.010617,3.16,0.010617,0,0
0.010682,0,0.010682,3.16,0.010682,0,0
0.010748,0,0.010748,3.16,0.010748,0,-0.043
0.010813,0,0.010813,3.72,0.010813,0,0
0.010879,0,0.010879,3.44,0.010879,0,0
0.010945,0,0.010945,3.16,0.010945,0,0
0.01101,0,0.01101,2.88,0.01101,0,-0.043
0.011076,0,0.011076,3.16,0.011076,0,-0.043
0.011141,0,0.011141,3.16,0.011141,0,0
0.011207,0,0.011207,3.16,0.011207,0,0
0.011272,0,0.011272,3.16,0.011272,0,0
0.011338,0,0.011338,3.16,0.011338,0,-0.043
0.011403,0,0.011403,3.16,0.011403,0,0
0.011469,0,0.011469,2.88,0.011469,0,0
0.011534,0,0.011534,2.88,0.011534,0,0
0.0116,0,0.0116,3.16,0.0116,0,0
0.011665,0,0.011665,3.16,0.011665,0,0
0.011731,0,0.011731,3.16,0.011731,0,0
0.011796,0,0.011796,3.44,0.011796,0,0
0.011862,0,0.011862,3.16,0.011862,0,0
0.011928,0,0.011928,3.16,0.011928,0,0
0.011993,0,0.011993,3.16,0.011993,0,-0.043
0.012059,0,0.012059,2.88,0.012059,0,-0.043
0.012124,0,0.012124,3.16,0.012124,0,0
0.01219,0,0.01219,2.88,0.01219,0,-0.043
0.012255,0,0.012255,3.16,0.012255,0,0
0.012321,0,0.012321,3.16,0.012321,0,0
0.012386,0,0.012386,3.16,0.012386,0,0
0.012452,0,0.012452,3.16,0.012452,0,0
0.012517,0,0.012517,3.16,0.012517,0,0
0.012583,0,0.012583,2.88,0.012583,0,0
0.012648,0,0.012648,2.88,0.012648,0,0
0.012714,0,0.012714,2.88,0.012714,0,0
0.01278,0,0.01278,3.16,0.01278,0,0
0.012845,0,0.012845,3.16,0.012845,0,0
0.012911,0,0.012911,3.16,0.012911,0,0
0.012976,0,0.012976,2.88,0.012976,0,0
0.013042,0,0.013042,3.16,0.013042,0,-0.043
0.013107,0,0.013107,2.88,0.013107,0,0
0.013173,0,0.013173,3.16,0.013173,0,0
0.013238,0,0.013238,3.16,0.013238,0,0
0.013304,0,0.013304,3.16,0.013304,0,0
0.013369,0,0.013369,3.16,0.013369,0,-0.043
0.013435,0,0.013435,3.16,0.013435,0,0
0.0135,0,0.0135,2.88,0.0135,0,-0.043
0.013566,0,0.013566,2.88,0.013566,0,0
0.013631,0,0.013631,3.16,0.013631,0,0
0.013697,0,0.013697,3.16,0.013697,0,0
0.013763,0,0.013763,3.44,0.013763,0,-0.043
0.013828,0,0.013828,3.16,0.013828,0,0
0.013894,0,0.013894,3.16,0.013894,0,0
0.013959,0,0.013959,3.16,0.013959,0,-0.043
0.014025,0,0.014025,2.88,0.014025,0,-0.043
0.01409,0,0.01409,3.16,0.01409,0,0
0.014156,0,0.014156,2.88,0.014156,0,0
0.014221,0,0.014221,3.16,0.014221,0,0
0.014287,0,0.014287,2.88,0.014287,0,-0.043
0.014352,0,0.014352,2.88,0.014352,0,-0.043
0.014418,0,0.014418,2.88,0.014418,0,0
0.014483,0,0.014483,2.88,0.014483,0,-0.043
0.014549,0,0.014549,2.88,0.014549,0,0
0.014615,0,0.014615,3.16,0.014615,0,0
0.01468,0,0.01468,3.16,0.01468,0,0
0.014746,0,0.014746,3.44,0.014746,0,0
0.014811,0,0.014811,3.16,0.014811,0,0
0.014877,0,0.014877,3.16,0.014877,0,-0.043
0.014942,0,0.014942,3.16,0.014942,0,0
0.015008,0,0.015008,3.16,0.015008,0,-0.043
0.015073,0,0.015073,3.16,0.015073,0,0
0.015139,0,0.015139,3.16,0.015139,0,-0.043
0.015204,0,0.015204,3.16,0.015204,0,0
0.01527,0,0.01527,2.88,0.01527,0,0
0.015335,0,0.015335,3.16,0.015335,0,0
0.015401,0,0.015401,3.16,0.015401,0,0
0.015466,0,0.015466,3.16,0.015466,0,0
0.015532,0,0.015532,2.88,0.015532,0,-0.043
0.015598,0,0.015598,3.16,0.015598,0,0
0.015663,0,0.015663,3.16,0.015663,0,0
0.015729,0,0.015729,2.88,0.015729,0,0
0.015794,0,0.015794,3.16,0.015794,0,0
0.01586,0,0.01586,3.16,0.01586,0,0
0.015925,0,0.015925,3.44,0.015925,0,-0.043
0.015991,0,0.015991,3.16,0.015991,0,0
0.016056,0,0.016056,3.16,0.016056,0,0
0.016122,0,0.016122,2.88,0.016122,0,0
0.016187,0,0.016187,3.16,0.016187,0,-0.043
0.016253,0,0.016253,3.16,0.016253,0,-0.043
0.016318,0,0.016318,3.16,0.016318,0,0
0.016384,0,0.016384,3.16,0.016384,0,-0.043
0.01645,0,0.01645,3.16,0.01645,0,0
0.016515,0,0.016515,3.16,0.016515,0,0
0.016581,0,0.016581,3.16,0.016581,0,0
0.016646,0,0.016646,2.88,0.016646,0,-0.043
0.016712,0,0.016712,3.16,0.016712,0,0
0.016777,0,0.016777,3.16,0.016777,0,0
0.016843,0,0.016843,3.16,0.016843,0,0
0.016908,0,0.016908,3.16,0.016908,0,0
0.016974,0,0.016974,3.16,0.016974,0,0
0.017039,0,0.017039,2.88,0.017039,0,0
0.017105,0,0.017105,2.88,0.017105,0,-0.043
0.01717,0,0.01717,2.88,0.01717,0,0
0.017236,0,0.017236,3.16,0.017236,0,0
0.017302,0,0.017302,3.16,0.017302,0,0
0.017367,0,0.017367,3.16,0.017367,0,0
0.017433,0,0.017433,3.16,0.017433,0,0
0.017498,0,0.017498,3.16,0.017498,0,0
0.017564,0,0.017564,3.16,0.017564,0,0
0.017629,0,0.017629,3.16,0.017629,0,-0.043
0.017695,0,0.017695,3.16,0.017695,0,0
0.01776,0,0.01776,3.16,0.01776,0,0
0.017826,0,0.017826,3.44,0.017826,0,0
0.017891,0,0.017891,3.16,0.017891,0,0
0.017957,0,0.017957,3.16,0.017957,0,0
0.018022,0,0.018022,3.16,0.018022,0,0
0.018088,0,0.018088,3.16,0.018088,0,0
0.018153,0,0.018153,2.88,0.018153,0,0
0.018219,0,0.018219,3.16,0.018219,0,0
0.018285,0,0.018285,3.16,0.018285,0,0
0.01835,0,0.01835,3.16,0.01835,0,-0.043
0.018416,0,0.018416,3.16,0.018416,0,0
0.018481,0,0.018481,3.16,0.018481,0,0
0.018547,0,0.018547,3.16,0.018547,0,0
0.018612,0,0.018612,3.16,0.018612,0,0
0.018678,0,0.018678,2.88,0.018678,0,-0.043
0.018743,0,0.018743,3.72,0.018743,0,0
0.018809,0,0.018809,3.44,0.018809,0,-0.043
0.018874,0,0.018874,3.16,0.018874,0,0
0.01894,0,0.01894,3.16,0.01894,0,0
0.019005,0,0.019005,3.16,0.019005,0,0
0.019071,0,0.019071,2.88,0.019071,0,0
0.019137,0,0.019137,3.16,0.019137,0,-0.043
0.019202,0,0.019202,3.16,0.019202,0,0
0.019268,0,0.019268,3.16,0.019268,0,0
0.019333,0,0.019333,3.16,0.019333,0,0
0.019399,0,0.019399,2.88,0.019399,0,0
0.019464,0,0.019464,3.16,0.019464,0,-0.043
0.01953,0,0.01953,3.16,0.01953,0,0
0.019595,0,0.019595,2.88,0.019595,0,-0.043
0.019661,0,0.019661,3.16,0.019661,0,0
0.019726,0,0.019726,3.16,0.019726,0,0
0.019792,0,0.019792,2.88,0.019792,0,0
0.019857,0,0.019857,3.16,0.019857,0,0
0.019923,0,0.019923,3.16,0.019923,0,0
0.019988,0,0.019988,3.16,0.019988,0,0
0.020054,0,0.020054,3.16,0.020054,0,0
0.02012,0,0.02012,2.88,0.02012,0,0
0.020185,0,0.020185,2.88,0.020185,0,0
0.020251,0,0.020251,3.16,0.020251,0,-0.043
0.020316,0,0.020316,3.16,0.020316,0,0
0.020382,0,0.020382,3.16,0.020382,0,0
0.020447,0,0.020447,2.88,0.020447,0,0
0.020513,0,0.020513,3.16,0.020513,0,0
0.020578,0,0.020578,3.16,0.020578,0,0
0.020644,0,0.020644,3.16,0.020644,0,0
0.020709,0,0.020709,2.88,0.020709,0,0
0.020775,0,0.020775,3.16,0.020775,0,0
0.02084,0,0.02084,3.44,0.02084,0,0
0.020906,0,0.020906,3.44,0.020906,0,-0.043
0.020972,0,0.020972,3.16,0.020972,0,0
0.021037,0,0.021037,3.16,0.021037,0,0
0.021103,0,0.021103,3.16,0.021103,0,0
0.021168,0,0.021168,2.88,0.021168,0,0
0.021234,0,0.021234,3.16,0.021234,0,0
0.021299,0,0.021299,3.16,0.021299,0,0
0.021365,0,0.021365,2.88,0.021365,0,0
0.02143,0,0.02143,2.88,0.02143,0,0
0.021496,0,0.021496,3.16,0.021496,0,-0.043
0.021561,0,0.021561,2.88,0.021561,0,0
0.021627,0,0.021627,3.16,0.021627,0,0
0.021692,0,0.021692,2.88,0.021692,0,0
0.021758,0,0.021758,3.16,0.021758,0,-0.043
0.021823,0,0.021823,3.16,0.021823,0,0
0.021889,0,0.021889,3.16,0.021889,0,0
0.021955,0,0.021955,2.88,0.021955,0,0
0.02202,0,0.02202,3.16,0.02202,0,0
0.022086,0,0.022086,2.88,0.022086,0,0
0.022151,0,0.022151,3.16,0.022151,0,0
0.022217,0,0.022217,3.16,0.022217,0,0
0.022282,0,0.022282,2.88,0.022282,0,0
0.022348,0,0.022348,2.88,0.022348,0,0
0.022413,0,0.022413,3.16,0.022413,0,0
0.022479,0,0.022479,2.88,0.022479,0,0
0.022544,0,0.022544,3.16,0.022544,0,0
0.02261,0,0.02261,3.16,0.02261,0,0
0.022675,0,0.022675,2.88,0.022675,0,-0.043
0.022741,0,0.022741,3.16,0.022741,0,0
0.022807,0,0.022807,3.16,0.022807,0,0
0.022872,0,0.022872,3.44,0.022872,0,0
0.022938,0,0.022938,3.16,0.022938,0,0
0.023003,0,0.023003,3.16,0.023003,0,0
0.023069,0,0.023069,3.16,0.023069,0,0
0.023134,0,0.023134,3.16,0.023134,0,0
0.0232,0,0.0232,3.16,0.0232,0,-0.043
0.023265,0,0.023265,3.16,0.023265,0,0
0.023331,0,0.023331,2.88,0.023331,0,0
0.023396,0,0.023396,3.16,0.023396,0,-0.043
0.023462,0,0.023462,3.16,0.023462,0,0
0.023527,0,0.023527,3.16,0.023527,0,0
0.023593,0,0.023593,3.16,0.023593,0,0
0.023658,0,0.023658,2.88,0.023658,0,0
0.023724,0,0.023724,3.16,0.023724,0,0
0.02379,0,0.02379,3.16,0.02379,0,0
0.023855,0,0.023855,3.16,0.023855,0,0
0.023921,0,0.023921,3.16,0.023921,0,0
0.023986,0,0.023986,3.16,0.023986,0,0
0.024052,0,0.024052,2.88,0.024052,0,0
0.024117,0,0.024117,3.16,0.024117,0,0
0.024183,0,0.024183,3.16,0.024183,0,0
0.024248,0,0.024248,3.16,0.024248,0,0
0.024314,0,0.024314,3.16,0.024314,0,0
0.024379,0,0.024379,3.16,0.024379,0,0
0.024445,0,0.024445,2.88,0.024445,0,0
0.02451,0,0.02451,2.88,0.02451,0,0
0.024576,0,0.024576,2.88,0.024576,0,-0.043
0.024642,0,0.024642,2.88,0.024642,0,0
0.024707,0,0.024707,2.88,0.024707,0,0
0.024773,0,0.024773,3.16,0.024773,0,-0.043
0.024838,0,0.024838,3.16,0.024838,0,0
0.024904,0,0.024904,3.16,0.024904,0,0
0.024969,0,0.024969,2.88,0.024969,0,0
0.025035,0,0.025035,3.16,0.025035,0,-0.043
0.0251,0,0.0251,3.16,0.0251,0,0
0.025166,0,0.025166,3.16,0.025166,0,0
0.025231,0,0.025231,3.16,0.025231,0,0
0.025297,0,0.025297,2.88,0.025297,0,0
0.025362,0,0.025362,3.16,0.025362,0,-0.043
0.025428,0,0.025428,3.16,0.025428,0,0
0.025494,0,0.025494,2.88,0.025494,0,0
0.025559,0,0.025559,3.16,0.025559,0,0
0.025625,0,0.025625,3.16,0.025625,0,0
0.02569,0,0.02569,3.16,0.02569,0,0
0.025756,0,0.025756,3.16,0.025756,0,0
0.025821,0,0.025821,3.16,0.025821,0,0
0.025887,0,0.025887,3.44,0.025887,0,0
0.025952,0,0.025952,3.16,0.025952,0,0
0.026018,0,0.026018,3.16,0.026018,0,0
0.026083,0,0.026083,3.16,0.026083,0,0
0.026149,0,0.026149,3.16,0.026149,0,0
0.026214,0,0.026214,2.88,0.026214,0,0
0.02628,0,0.02628,3.16,0.02628,0,0
0.026345,0,0.026345,3.16,0.026345,0,-0.043
0.026411,0,0.026411,3.16,0.026411,0,0
0.026477,0,0.026477,3.16,0.026477,0,0
0.026542,0,0.026542,3.16,0.026542,0,0
0.026608,0,0.026608,3.16,0.026608,0,-0.043
0.026673,0,0.026673,2.88,0.026673,0,0
0.026739,0,0.026739,2.88,0.026739,0,0
0.026804,0,0.026804,3.16,0.026804,0,0
0.02687,0,0.02687,3.16,0.02687,0,0
0.026935,0,0.026935,3.44,0.026935,0,0
0.027001,0,0.027001,3.16,0.027001,0,0
0.027066,0,0.027066,3.16,0.027066,0,0
0.027132,0,0.027132,3.16,0.027132,0,0
0.027197,0,0.027197,2.88,0.027197,0,0
0.027263,0,0.027263,2.88,0.027263,0,-0.043
0.027329,0,0.027329,2.88,0.027329,0,0
0.027394,0,0.027394,3.16,0.027394,0,-0.043
0.02746,0,0.02746,2.88,0.02746,0,0
0.027525,0,0.027525,3.16,0.027525,0,0
0.027591,0,0.027591,3.16,0.027591,0,0
0.027656,0,0.027656,3.16,0.027656,0,0
0.027722,0,0.027722,3.16,0.027722,0,0
0.027787,0,0.027787,3.16,0.027787,0,0
0.027853,0,0.027853,3.44,0.027853,0,0
0.027918,0,0.027918,3.16,0.027918,0,0
0.027984,0,0.027984,3.16,0.027984,0,0
0.028049,0,0.028049,2.88,0.028049,0,0
0.028115,0,0.028115,3.16,0.028115,0,0
0.02818,0,0.02818,2.88,0.02818,0,0
0.028246,0,0.028246,3.16,0.028246,0,-0.043
0.028312,0,0.028312,3.16,0.028312,0,0
0.028377,0,0.028377,2.88,0.028377,0,0
0.028443,0,0.028443,3.16,0.028443,0,0
0.028508,0,0.028508,2.88,0.028508,0,0
0.028574,0,0.028574,2.88,0.028574,0,0
0.028639,0,0.028639,3.16,0.028639,0,0
0.028705,0,0.028705,3.16,0.028705,0,0
0.02877,0,0.02877,3.44,0.02877,0,0
0.028836,0,0.028836,3.16,0.028836,0,0
0.028901,0,0.028901,3.16,0.028901,0,0
0.028967,0,0.028967,2.88,0.028967,0,-0.043
0.029032,0,0.029032,3.16,0.029032,0,0
0.029098,0,0.029098,3.16,0.029098,0,0
0.029164,0,0.029164,3.16,0.029164,0,0
0.029229,0,0.029229,3.16,0.029229,0,0
0.029295,0,0.029295,2.88,0.029295,0,0
0.02936,0,0.02936,3.16,0.02936,0,0
0.029426,0,0.029426,2.88,0.029426,0,0
0.029491,0,0.029491,3.16,0.029491,0,0
0.029557,0,0.029557,2.88,0.029557,0,0
0.029622,0,0.029622,3.16,0.029622,0,0
0.029688,0,0.029688,3.16,0.029688,0,0
0.029753,0,0.029753,3.16,0.029753,0,0
0.029819,0,0.029819,3.16,0.029819,0,-0.043
0.029884,0,0.029884,3.44,0.029884,0,0
0.02995,0,0.02995,2.88,0.02995,0,-0.043
0.030015,0,0.030015,2.88,0.030015,0,0
0.030081,0,0.030081,3.16,0.030081,0,0
0.030147,0,0.030147,2.88,0.030147,0,0
0.030212,0,0.030212,2.88,0.030212,0,-0.043
0.030278,0,0.030278,3.16,0.030278,0,0
0.030343,0,0.030343,2.88,0.030343,0,0
0.030409,0,0.030409,2.88,0.030409,0,0
0.030474,0,0.030474,3.16,0.030474,0,0
0.03054,0,0.03054,3.16,0.03054,0,0
0.030605,0,0.030605,3.16,0.030605,0,0
0.030671,0,0.030671,3.16,0.030671,0,0
0.030736,0,0.030736,2.88,0.030736,0,-0.043
0.030802,0,0.030802,3.44,0.030802,0,0
0.030867,0,0.030867,3.44,0.030867,0,0
0.030933,0,0.030933,3.16,0.030933,0,0
0.030999,0,0.030999,3.16,0.030999,0,0
0.031064,0,0.031064,3.16,0.031064,0,0
0.03113,0,0.03113,3.16,0.03113,0,0
0.031195,0,0.031195,3.16,0.031195,0,-0.043
0.031261,0,0.031261,2.88,0.031261,0,0
0.031326,0,0.031326,3.16,0.031326,0,0
0.031392,0,0.031392,2.88,0.031392,0,0
0.031457,0,0.031457,3.16,0.031457,0,0
0.031523,0,0.031523,2.88,0.031523,0,0
0.031588,0,0.031588,3.16,0.031588,0,0
0.031654,0,0.031654,2.88,0.031654,0,0
0.031719,0,0.031719,3.16,0.031719,0,-0.043
0.031785,0,0.031785,3.16,0.031785,0,-0.043
0.03185,0,0.03185,3.16,0.03185,0,0
0.031916,0,0.031916,3.44,0.031916,0,-0.043
0.031982,0,0.031982,3.16,0.031982,0,0
0.032047,0,0.032047,3.16,0.032047,0,0
0.032113,0,0.032113,3.16,0.032113,0,0
0.032178,0,0.032178,3.16,0.032178,0,0
0.032244,0,0.032244,3.16,0.032244,0,0
0.032309,0,0.032309,3.16,0.032309,0,0
0.032375,0,0.032375,2.88,0.032375,0,0
0.03244,0,0.03244,2.88,0.03244,0,-0.043
0.032506,0,0.032506,2.88,0.032506,0,0
0.032571,0,0.032571,3.16,0.032571,0,0
0.032637,0,0.032637,2.88,0.032637,0,-0.043
0.032702,0,0.032702,3.16,0.032702,0,0
0.032768,0,0.032768,3.16,0.032768,0,0
0.032834,0,0.032834,3.16,0.032834,0,0
0.032899,0,0.032899,3.16,0.032899,0,0
0.032965,0,0.032965,2.88,0.032965,0,0
0.03303,0,0.03303,2.88,0.03303,0,0
0.033096,0,0.033096,3.16,0.033096,0,0
0.033161,0,0.033161,3.16,0.033161,0,0
0.033227,0,0.033227,3.16,0.033227,0,0
0.033292,0,0.033292,3.16,0.033292,0,0
0.033358,0,0.033358,3.16,0.033358,0,-0.043
0.033423,0,0.033423,3.16,0.033423,0,0
0.033489,0,0.033489,3.16,0.033489,0,0
0.033554,0,0.033554,2.88,0.033554,0,0
0.03362,0,0.03362,3.16,0.03362,0,0
0.033686,0,0.033686,2.88,0.033686,0,0
0.033751,0,0.033751,3.44,0.033751,0,0
0.033817,0,0.033817,3.16,0.033817,0,0
0.033882,0,0.033882,3.16,0.033882,0,0
0.033948,0,0.033948,3.16,0.033948,0,0
0.034013,0,0.034013,3.16,0.034013,0,0
0.034079,0,0.034079,3.16,0.034079,0,-0.043
0.034144,0,0.034144,3.16,0.034144,0,0
0.03421,0,0.03421,3.16,0.03421,0,0
0.034275,0,0.034275,3.16,0.034275,0,-0.043
0.034341,0,0.034341,3.16,0.034341,0,0
0.034406,0,0.034406,3.16,0.034406,0,0
0.034472,0,0.034472,3.16,0.034472,0,-0.043
0.034537,0,0.034537,3.16,0.034537,0,0
0.034603,0,0.034603,3.16,0.034603,0,0
0.034669,0,0.034669,3.16,0.034669,0,0
0.034734,0,0.034734,3.16,0.034734,0,0
0.0348,0,0.0348,3.16,0.0348,0,-0.043
