Time (s) - Plot 0	Current (mA) - Plot 0	Time (s) - Plot 1	Current (mA) - Plot 1	Time (s) - Plot 2	Current (mA) - Plot 2	
0.011731	0	0.011731	11.8	0.011731	0	
0.011796	0	0.011796	12.1	0.011796	0	
0.011862	0	0.011862	12.1	0.011862	0	
0.011928	0	0.011928	12.1	0.011928	0	
0.011993	0	0.011993	11.8	0.011993	0	
0.012059	0	0.012059	12.1	0.012059	0	
0.012124	0	0.012124	11.8	0.012124	0	
0.01219	0	0.01219	12.3	0.01219	0	
0.012255	0	0.012255	12.3	0.012255	0	
0.012321	0	0.012321	12.3	0.012321	0	
0.012386	0	0.012386	12.1	0.012386	0	
0.012452	0	0.012452	12.3	0.012452	0	
0.012517	0	0.012517	12.1	0.012517	0	
0.012583	0	0.012583	12.1	0.012583	0	
0.012648	0	0.012648	11.8	0.012648	0	
0.012714	0	0.012714	12.1	0.012714	0	
0.01278	0	0.01278	12.1	0.01278	0	
0.012845	0	0.012845	12.3	0.012845	0	
0.012911	0	0.012911	12.1	0.012911	0	
0.012976	0	0.012976	12.1	0.012976	0	
0.013042	0	0.013042	12.1	0.013042	0	
0.013107	0	0.013107	12.1	0.013107	0	
0.013173	0	0.013173	12.3	0.013173	0	
0.013238	0	0.013238	12.1	0.013238	0	
0.013304	0	0.013304	12.1	0.013304	0	
0.013369	0	0.013369	12.3	0.013369	0	
0.013435	0	0.013435	12.1	0.013435	0	
0.0135	0	0.0135	12.1	0.0135	0	
0.013566	0	0.013566	11.8	0.013566	0	
0.013631	0	0.013631	12.1	0.013631	0	
0.013697	0	0.013697	12.1	0.013697	0	
0.013763	0	0.013763	12.1	0.013763	0	
0.013828	0	0.013828	12.1	0.013828	0	
0.013894	0	0.013894	12.1	0.013894	0	
0.013959	0	0.013959	11.8	0.013959	0	
0.014025	0	0.014025	12.1	0.014025	0	
0.01409	0	0.01409	11.8	0.01409	0	
0.014156	0	0.014156	12.1	0.014156	0	
0.014221	0	0.014221	12.1	0.014221	0	
0.014287	0	0.014287	12.3	0.014287	0	
0.014352	0	0.014352	12.1	0.014352	0	
0.014418	0	0.014418	12.1	0.014418	0	
0.014483	0	0.014483	12.1	0.014483	0	
0.014549	0	0.014549	12.1	0.014549	0	
0.014615	0	0.014615	12.1	0.014615	0	
0.01468	0	0.01468	12.3	0.01468	0	
0.014746	0	0.014746	11.8	0.014746	0	
0.014811	0	0.014811	12.1	0.014811	0	
0.014877	0	0.014877	12.1	0.014877	0	
0.014942	0	0.014942	12.1	0.014942	0	
0.015008	0	0.015008	12.1	0.015008	0	
0.015073	0	0.015073	12.1	0.015073	0	
0.015139	0	0.015139	12.1	0.015139	0	
0.015204	0	0.015204	12.3	0.015204	0	
0.01527	0	0.01527	12.1	0.01527	0	
0.015335	0	0.015335	12.1	0.015335	0	
0.015401	0	0.015401	12.3	0.015401	0	
0.015466	0	0.015466	12.1	0.015466	0	
0.015532	0	0.015532	12.1	0.015532	0	
0.015598	0	0.015598	12.1	0.015598	0	
0.015663	0	0.015663	12.1	0.015663	0	
0.015729	0	0.015729	12.1	0.015729	0	
0.015794	0	0.015794	12.1	0.015794	0	
0.01586	0	0.01586	12.3	0.01586	0	
0.015925	0	0.015925	12.1	0.015925	0	
0.015991	0	0.015991	12.1	0.015991	0	
0.016056	0	0.016056	12.3	0.016056	0	
0.016122	0	0.016122	12.1	0.016122	0	
0.016187	0	0.016187	12.1	0.016187	0	
0.016253	0	0.016253	12.1	0.016253	0	
0.016318	0	0.016318	12.3	0.016318	0	
0.016384	0	0.016384	12.1	0.016384	0	
0.01645	0	0.01645	12.1	0.01645	0	
0.016515	0	0.016515	12.1	0.016515	0	
0.016581	0	0.016581	12.1	0.016581	0	
0.016646	0	0.016646	12.1	0.016646	0	
0.016712	0	0.016712	12.1	0.016712	0	
0.016777	0	0.016777	12.1	0.016777	0	
0.016843	0	0.016843	12.3	0.016843	0	
0.016908	0	0.016908	12.3	0.016908	0	
0.016974	0	0.016974	12.1	0.016974	0	
0.017039	0	0.017039	12.1	0.017039	0	
0.017105	0	0.017105	12.1	0.017105	0	
0.01717	0	0.01717	12.1	0.01717	0	
0.017236	0	0.017236	12.3	0.017236	0	
0.017302	0	0.017302	12.3	0.017302	0	
0.017367	0	0.017367	12.1	0.017367	0	
0.017433	0	0.017433	12.1	0.017433	0	
0.017498	0	0.017498	12.1	0.017498	0	
0.017564	0	0.017564	12.3	0.017564	0	
0.017629	0	0.017629	12.1	0.017629	0	
0.017695	0	0.017695	12.1	0.017695	0	
0.01776	0	0.01776	12.1	0.01776	0	
0.017826	0	0.017826	12.1	0.017826	0	
0.017891	0	0.017891	12.1	0.017891	0	
0.017957	0	0.017957	12.1	0.017957	0	
0.018022	0	0.018022	12.3	0.018022	0	
0.018088	0	0.018088	12.1	0.018088	0	
0.018153	0	0.018153	12.1	0.018153	0	
0.018219	0	0.018219	12.1	0.018219	0	
0.018285	0	0.018285	12.1	0.018285	0	
0.01835	0	0.01835	12.1	0.01835	0	
0.018416	0	0.018416	12.1	0.018416	0	
0.018481	0	0.018481	12.1	0.018481	0	
0.018547	0	0.018547	12.1	0.018547	0	
0.018612	0	0.018612	12.1	0.018612	0	
0.018678	0	0.018678	12.1	0.018678	0	
0.018743	0	0.018743	12.1	0.018743	0	
0.018809	0	0.018809	12.1	0.018809	0	
0.018874	0	0.018874	12.1	0.018874	0	
0.01894	0	0.01894	12.1	0.01894	0	
0.019005	0	0.019005	12.1	0.019005	0	
0.019071	0	0.019071	12.1	0.019071	0	
0.019137	0	0.019137	12.1	0.019137	0	
0.019202	0	0.019202	12.1	0.019202	0	
0.019268	0	0.019268	12.1	0.019268	0	
0.019333	0	0.019333	12.3	0.019333	0	
0.019399	0	0.019399	12.1	0.019399	0	
0.019464	0	0.019464	12.1	0.019464	0	
0.01953	0	0.01953	12.1	0.01953	0	
0.019595	0	0.019595	12.3	0.019595	0	
0.019661	0	0.019661	12.1	0.019661	0	
0.019726	0	0.019726	12.1	0.019726	0	
0.019792	0	0.019792	11.8	0.019792	0	
0.019857	0	0.019857	12.3	0.019857	0	
0.019923	0	0.019923	12.1	0.019923	0	
0.019988	0	0.019988	12.1	0.019988	0	
0.020054	0	0.020054	12.1	0.020054	0	
0.02012	0	0.02012	12.3	0.02012	0	
0.020185	0	0.020185	12.1	0.020185	0	
0.020251	0	0.020251	12.1	0.020251	0	
0.020316	0	0.020316	12.3	0.020316	0	
0.020382	0	0.020382	12.3	0.020382	0	
0.020447	0	0.020447	12.1	0.020447	0	
0.020513	0	0.020513	12.1	0.020513	0	
0.020578	0	0.020578	12.1	0.020578	0	
0.020644	0	0.020644	12.1	0.020644	0	
0.020709	0	0.020709	11.8	0.020709	0	
0.020775	0	0.020775	12.1	0.020775	0	
0.02084	0	0.02084	12.3	0.02084	0	
0.020906	0	0.020906	12.1	0.020906	0	
0.020972	0	0.020972	12.1	0.020972	0	
0.021037	0	0.021037	12.1	0.021037	0	
0.021103	0	0.021103	12.1	0.021103	0	
0.021168	0	0.021168	12.3	0.021168	0	
0.021234	0	0.021234	12.3	0.021234	0	
0.021299	0	0.021299	12.6	0.021299	0	
0.021365	0	0.021365	12.3	0.021365	0	
0.02143	0	0.02143	12.3	0.02143	0	
0.021496	0	0.021496	12.1	0.021496	0	
0.021561	0	0.021561	12.1	0.021561	0	
0.021627	0	0.021627	12.1	0.021627	0	
0.021692	0	0.021692	12.1	0.021692	0	
0.021758	0	0.021758	11.8	0.021758	0	
0.021823	0	0.021823	11.8	0.021823	0	
0.021889	0	0.021889	12.1	0.021889	0	
0.021955	0	0.021955	12.1	0.021955	0	
0.02202	0	0.02202	12.1	0.02202	0	
0.022086	0	0.022086	12.3	0.022086	0	
0.022151	0	0.022151	12.1	0.022151	0	
0.022217	0	0.022217	12.3	0.022217	0	
0.022282	0	0.022282	12.3	0.022282	0	
0.022348	0	0.022348	12.3	0.022348	0	
0.022413	0	0.022413	12.3	0.022413	0	
0.022479	0	0.022479	12.3	0.022479	0	
0.022544	0	0.022544	12.1	0.022544	0	
0.02261	0	0.02261	12.1	0.02261	0	
0.022675	0	0.022675	12.1	0.022675	0	
0.022741	0	0.022741	12.1	0.022741	0	
0.022807	0	0.022807	12.1	0.022807	0	
