Time (s) - Plot 0	Current (mA) - Plot 0	Time (s) - Plot 1	Current (mA) - Plot 1	Time (s) - Plot 2	Current (mA) - Plot 2	
0.01849	16	0.01849	12.1	0.01849	0	
0.018532	16	0.018532	11.8	0.018532	0	
0.018575	16	0.018575	12.1	0.018575	0	
0.018617	16	0.018617	12.1	0.018617	0	
0.01866	16	0.01866	12.1	0.01866	0	
0.018702	16	0.018702	12.1	0.018702	0	
0.018744	16	0.018744	12.1	0.018744	0	
0.018787	16	0.018787	12.1	0.018787	0	
0.018829	16	0.018829	12.1	0.018829	0	
0.018872	16	0.018872	12.1	0.018872	0	
0.018914	16	0.018914	11.8	0.018914	0	
0.018956	16	0.018956	12.1	0.018956	0	
0.018999	16	0.018999	12.1	0.018999	0	
0.019041	16	0.019041	12.6	0.019041	0	
0.019084	16	0.019084	12.3	0.019084	0	
0.019126	16	0.019126	12.3	0.019126	0	
0.019168	16	0.019168	12.3	0.019168	0	
0.019211	16	0.019211	12.1	0.019211	0	
0.019253	16	0.019253	12.1	0.019253	0	
0.019296	16	0.019296	12.1	0.019296	0	
0.019338	16	0.019338	12.1	0.019338	0	
0.01938	16	0.01938	12.1	0.01938	0	
0.019423	16	0.019423	12.1	0.019423	0	
0.019465	16	0.019465	12.1	0.019465	0	
0.019508	16	0.019508	11.8	0.019508	0	
0.01955	16	0.01955	12.1	0.01955	0	
0.019592	16	0.019592	12.1	0.019592	0	
0.019635	16	0.019635	12.1	0.019635	0	
0.019677	16	0.019677	12.1	0.019677	0	
0.01972	16	0.01972	12.1	0.01972	0	
0.019762	16	0.019762	12.1	0.019762	0	
0.019805	16	0.019805	12.3	0.019805	0	
0.019847	16	0.019847	12.1	0.019847	0	
0.019889	16	0.019889	12.1	0.019889	0	
0.019932	16	0.019932	12.1	0.019932	0	
0.019974	16	0.019974	12.3	0.019974	0	
0.020017	16	0.020017	12.1	0.020017	0	
0.020059	16	0.020059	12.3	0.020059	0	
0.020101	16	0.020101	12.3	0.020101	0	
0.020144	16	0.020144	12.1	0.020144	0	
0.020186	16	0.020186	12.1	0.020186	0	
0.020229	16	0.020229	12.3	0.020229	0	
0.020271	16	0.020271	12.3	0.020271	0	
0.020313	16	0.020313	12.1	0.020313	0	
0.020356	16	0.020356	20.4	0.020356	0	
0.020398	16	0.020398	20.4	0.020398	0	
0.020441	16	0.020441	20.4	0.020441	0	
0.020483	16	0.020483	20.7	0.020483	0	
0.020525	16	0.020525	20.4	0.020525	0	
0.020568	16	0.020568	20.4	0.020568	0	
0.02061	16	0.02061	19	0.02061	0	
0.020653	16	0.020653	18.7	0.020653	0	
0.020695	16	0.020695	19	0.020695	0	
0.020738	16	0.020738	18.7	0.020738	0	
0.02078	16	0.02078	18.7	0.02078	0	
0.020822	16	0.020822	19	0.020822	0	
0.020865	16	0.020865	18.7	0.020865	0	
0.020907	16	0.020907	18.7	0.020907	0	
0.02095	16	0.02095	18.7	0.02095	0	
