0,1.61,0
1E-5,1.61,0
2E-5,1.61,0
3E-5,1.61,0
4E-5,1.61,-0.043
5E-5,1.61,0
6E-5,1.61,0
7E-5,1.61,0
8E-5,1.61,-0.043
9E-5,1.61,0
0.0001,1.61,0
0.00011,1.56,0
0.00012,1.61,0
0.00013,1.56,0
0.00014,1.61,0
0.00015,1.56,-0.043
0.00016,1.56,0
0.00017,1.61,0
0.00018,1.61,-0.043
0.00019,1.61,0
0.0002,1.61,0
0.00021,1.61,-0.043
0.00022,1.61,0
0.00023,1.61,0
0.00024,1.61,0
0.00025,1.56,-0.043
0.00026,1.61,0
0.00027,1.56,0
0.00028,1.56,0
0.00029,1.61,0
0.0003,1.56,0
0.00031,1.61,0
0.00032,1.67,0
0.00033,1.73,0
0.00034,1.78,-0.043
0.00035,1.84,0
0.00036,1.9,0
0.00037,1.96,0
0.00038,2.18,0
0.00039,3.15,0
0.0004,3.83,0
0.00041,4.46,0
0.00042,4.74,0
0.00043,4.92,0
0.00044,4.97,0
0.00045,5.09,0
0.00046,5.14,-0.043
0.00047,5.26,0
0.00048,5.31,0
0.00049,5.37,0
0.0005,5.43,0
0.00051,5.48,0
0.00052,5.43,0
0.00053,5.26,0
0.00054,4.86,0
0.00055,4.46,0
0.00056,4.18,0
0.00057,3.89,0
0.00058,3.72,0
0.00059,3.61,0
0.0006,3.44,0
0.00061,3.32,0
0.00062,3.26,0
0.00063,3.21,0
0.00064,3.21,0
0.00065,3.21,0
0.00066,3.15,0
0.00067,3.09,0
0.00068,3.09,0
0.00069,3.15,-0.043
0.0007,3.15,0
0.00071,3.15,0
0.00072,3.15,0
0.00073,3.15,0
0.00074,3.09,0
0.00075,3.09,0
0.00076,3.15,0
0.00077,3.09,0
0.00078,3.15,0
0.00079,3.15,0
0.0008,3.15,0
0.00081,3.15,0
0.00082,3.15,0
0.00083,3.15,-0.043
0.00084,3.15,0
0.00085,3.15,0
0.00086,3.15,0
0.00087,3.21,0
0.00088,3.15,0
0.00089,3.15,0
0.0009,3.15,-0.043
0.00091,3.21,-0.043
0.00092,3.15,0
0.00093,3.15,0
0.00094,3.21,0
0.00095,3.15,0
